FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,LAT,LON
1408589,Red Hills,Range,AK,2,Dillingham (CA),70,59.9544444,-159.04
1422145,Gilbert Point,Summit,AK,2,Yakutat,282,59.9544444,-139.4830556
1410952,Tikchik Lake,Lake,AK,2,Dillingham (CA),70,59.9545501,-158.3260304
1421722,Elrington Island,Island,AK,2,Valdez-Cordova (CA),261,59.9552778,-148.115
1422486,Hat Island,Island,AK,2,Kenai Peninsula,122,59.9558333,-149.3080556
1412658,Boulder Creek,Stream,AK,2,Kenai Peninsula,122,59.9561111,-152.9416667
1411806,Watson Creek,Stream,AK,2,Valdez-Cordova (CA),261,59.9563889,-141.6566667
1399004,Big River,Stream,AK,2,Valdez-Cordova (CA),261,59.9566667,-141.7541667
2418669,Kongiganak Alaska Native Village Statistical Area,Census,AK,2,Bethel (CA),50,59.9579709,-162.8830767
2418670,Kongiganak Census Designated Place,Census,AK,2,Bethel (CA),50,59.9579709,-162.8830767
2642946,Kongiganak Volunteer Fire Department,Building,AK,2,Bethel (CA),50,59.958813,-162.886087
2700572,Yukon Kuskokwim Health Lillian E Jimmy Memorial Health Clinic,Building,AK,2,Bethel (CA),50,59.9591829,-162.8925968
2759309,Kongiganak Post Office,Post Office,AK,2,Bethel (CA),50,59.9596218,-162.8897186
1410693,Tazimina River,Stream,AK,2,Lake and Peninsula,164,59.9597222,-154.8383333
1415221,Terrace Point,Summit,AK,2,Yakutat,282,59.9597833,-139.8407528
1416738,Twin Rocks,Island,AK,2,Kenai Peninsula,122,59.96,-149.4375
1404090,Jayalik Hill,Summit,AK,2,Bethel (CA),50,59.9616667,-166.7097222
1421472,Disenchantment Bay,Bay,AK,2,Yakutat,282,59.9619444,-139.57
1416011,Box Island,Island,AK,2,Valdez-Cordova (CA),261,59.9625,-147.3402778
1417811,Kongiganak Airport,Airport,AK,2,Bethel (CA),50,59.9633082,-162.8798146
1415712,Whidbey Bay,Bay,AK,2,Kenai Peninsula,122,59.9633333,-148.9430556
1420651,Box Point,Cape,AK,2,Valdez-Cordova (CA),261,59.9633333,-147.3511111
1414032,South Fork Deep Creek,Stream,AK,2,Kenai Peninsula,122,59.9641667,-151.4891667
1400126,Chalit (historical),Populated Place,AK,2,Bethel (CA),50,59.9644444,-163.8691667
1400431,Claybluff Point,Cape,AK,2,Valdez-Cordova (CA),261,59.9647222,-141.59
1411309,Tungak Creek,Stream,AK,2,Bethel (CA),50,59.9655556,-162.1225
1421879,Fault Point,Cape,AK,2,Kenai Peninsula,122,59.9661111,-149.1216667
1424001,North Twin Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.9663889,-148.1980556
1418028,Tikchik Lodge Seaplane Base,Airport,AK,2,Dillingham (CA),70,59.9664915,-158.4730709
1416504,Fox Farm Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.9666667,-148.1583333
1421830,Mount Fairfield,Summit,AK,2,Kenai Peninsula,122,59.9666667,-148.8491667
1896894,Taluyetlek Creek,Stream,AK,2,Bethel (CA),50,59.9666667,-161.65
1398432,Atahgo Point,Cape,AK,2,Bethel (CA),50,59.9672222,-165.575
1414187,Tustumena Glacier,Glacier,AK,2,Kenai Peninsula,122,59.9674169,-150.2381319
1403950,Ishkowik River,Stream,AK,2,Bethel (CA),50,59.9683333,-162.6938889
1422698,Humpy Cove,Bay,AK,2,Kenai Peninsula,122,59.9694444,-149.2986111
1417756,Icy Bay Airport,Airport,AK,2,Yakutat,282,59.9694959,-141.6458276
1422397,Haenke Island,Island,AK,2,Yakutat,282,59.9697222,-139.5375
1421985,Floral Hills,Range,AK,2,Yakutat,282,59.9698105,-139.9714465
1412730,Caribou Hills,Range,AK,2,Kenai Peninsula,122,59.9705556,-151.0516667
1422435,Hanning Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.9708333,-147.6936111
1894826,Iliutak (historical),Locale,AK,2,Bethel (CA),50,59.9709329,-162.1457472
2419145,Nondalton Alaska Native Village Statistical Area,Census,AK,2,Lake and Peninsula,164,59.9710861,-154.8626912
2419436,City of Nondalton,Civil,AK,2,Lake and Peninsula,164,59.9710861,-154.8626912
1423516,Malaspina Glacier,Glacier,AK,2,Yakutat,282,59.9714678,-140.5237774
2025508,Nunivak Wilderness,Reserve,AK,2,Bethel (CA),50,59.9720438,-166.4536196
2721572,Nondalton Post Office,Post Office,AK,2,Lake and Peninsula,164,59.9724841,-154.8485039
1405008,Kuguklik River,Stream,AK,2,Bethel (CA),50,59.9725,-164.1336111
1416729,The Iron Door,Cape,AK,2,Kenai Peninsula,122,59.9725,-149.3216667
1420473,Black Glacier,Glacier,AK,2,Yakutat,282,59.9731044,-139.669942
2643003,Nondalton Volunteer Fire Department,Building,AK,2,Lake and Peninsula,164,59.9732847,-154.8485192
2700566,Bristol Bay Area Health Nondalton Clinic,Building,AK,2,Lake and Peninsula,164,59.9733368,-154.8484533
1407129,Nondalton,Populated Place,AK,2,Lake and Peninsula,164,59.9736111,-154.8458333
1926438,Nondalton Post Office (historical),Post Office,AK,2,Lake and Peninsula,164,59.9736111,-154.8458333
1423461,Lucia Nunatak,Summit,AK,2,Yakutat,282,59.9739577,-139.9061601
1403012,Groundhog Mountain,Summit,AK,2,Lake and Peninsula,164,59.9741667,-155.1866667
1400880,Crystal Creek,Stream,AK,2,Valdez-Cordova (CA),261,59.9758333,-141.6705556
1403657,Ibkikwit Lava Bed,Lava,AK,2,Bethel (CA),50,59.9759237,-166.2020143
1421986,Floral Pass,Gap,AK,2,Yakutat,282,59.9761111,-139.9991667
1404463,Karon Lake,Lake,AK,2,Bethel (CA),50,59.9764035,-166.2432296
1400193,Chekok Lake,Lake,AK,2,Lake and Peninsula,164,59.9777928,-154.2640287
1420031,Aialik Glacier,Glacier,AK,2,Kenai Peninsula,122,59.9784115,-149.9091843
1417881,Nondalton Airport,Airport,AK,2,Lake and Peninsula,164,59.97904,-154.83969
1423763,Montgomery Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.9790681,-148.020604
1422088,Galiano Glacier,Glacier,AK,2,Yakutat,282,59.9791295,-139.7110905
1413423,Lenore Hill,Summit,AK,2,Kenai Peninsula,122,59.9792499,-152.7840134
1412645,Blue Lake,Lake,AK,2,Kenai Peninsula,122,59.9803594,-152.8894976
1409649,Sixmile Lake,Lake,AK,2,Lake and Peninsula,164,59.9817904,-154.8061279
1423399,Lonetree Point,Cape,AK,2,Valdez-Cordova (CA),261,59.9818851,-148.2000541
1405051,Kulvagavik,Populated Place,AK,2,Bethel (CA),50,59.9819444,-162.7436111
1414398,Safety Cove,Bay,AK,2,Kenai Peninsula,122,59.9819444,-149.2166667
1399044,Binat-Ingrat Hill,Summit,AK,2,Bethel (CA),50,59.9822222,-166.5677778
1413657,North Fork Deep Creek,Stream,AK,2,Kenai Peninsula,122,59.9827778,-151.2466667
1410955,Tikchik River,Stream,AK,2,Dillingham (CA),70,59.9833333,-158.3411111
1877218,Southwest Breaker,Bar,AK,2,Valdez-Cordova (CA),261,59.9833333,-144.0333333
1893191,Agivarik,Locale,AK,2,Dillingham (CA),70,59.9833333,-156.45
1896966,Tikchik (historical),Populated Place,AK,2,Dillingham (CA),70,59.9833333,-158.3666667
2704850,Safety Cove State Marine Park,Park,AK,2,Kenai Peninsula,122,59.9838889,-149.2266667
1420768,Caines Head,Cape,AK,2,Kenai Peninsula,122,59.9841667,-149.3847222
1423240,Latouche Peak,Summit,AK,2,Valdez-Cordova (CA),261,59.9844444,-147.9052778
1413819,Ptarmigan Head,Summit,AK,2,Kenai Peninsula,122,59.9847222,-151.0663889
1399668,Caetani River,Stream,AK,2,Valdez-Cordova (CA),261,59.985,-141.2666667
1414037,South Twin,Summit,AK,2,Kenai Peninsula,122,59.9850353,-153.068763
2418747,Ninilchik Alaska Native Village Statistical Area,Census,AK,2,Kenai Peninsula,122,59.9854309,-151.4953661
1424676,Puget Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.9855556,-148.5183333
1424330,Point Bazil,Cape,AK,2,Valdez-Cordova (CA),261,59.9861111,-147.7019444
1404538,Kayak Entrance,Channel,AK,2,Valdez-Cordova (CA),261,59.9863889,-144.3569444
2436012,Fort McGilvray (historical),Military,AK,2,Kenai Peninsula,122,59.9867,-149.393
1416436,Pickerel Lakes,Lake,AK,2,Lake and Peninsula,164,59.9875,-154.7091667
1400022,Carson Creek,Stream,AK,2,Valdez-Cordova (CA),261,59.9886111,-141.5202778
1400929,Dahloongamiut,Locale,AK,2,Bethel (CA),50,59.9886111,-167.0869444
1421723,Elrington Passage,Channel,AK,2,Valdez-Cordova (CA),261,59.9886111,-148.0983333
1404719,Kinak River,Stream,AK,2,Bethel (CA),50,59.9891667,-164.1313889
1405823,Lydick Creek,Stream,AK,2,Valdez-Cordova (CA),261,59.9891667,-141.8069444
1399922,Cape Suckling,Cape,AK,2,Valdez-Cordova (CA),261,59.9897222,-143.8833333
1400931,Dahloongamiut River,Stream,AK,2,Bethel (CA),50,59.9897222,-167.0805556
1405528,Little River,Stream,AK,2,Valdez-Cordova (CA),261,59.989801,-141.831436
1420783,Callisto Peak,Summit,AK,2,Kenai Peninsula,122,59.9898934,-149.4890368
1403669,Icy Bay,Bay,AK,2,Valdez-Cordova (CA),261,59.99,-141.3902778
1420226,Barabaras,Cape,AK,2,Bethel (CA),50,59.99,-167.0847222
1399013,Big Sandy Creek,Stream,AK,2,Valdez-Cordova (CA),261,59.9902778,-141.8302778
1895871,New Reef,Bar,AK,2,Yakutat,282,59.9916667,-139.5333333
1414053,Squirrel Creek,Stream,AK,2,Kenai Peninsula,122,59.9922222,-152.9433333
1895848,Punta Negra,Cape,AK,2,Yakutat,282,59.992491,-143.8442374
1404811,Kiyakyaliksamiut River,Stream,AK,2,Bethel (CA),50,59.9927778,-167.0469444
1405778,Lower Tazimina Lake,Lake,AK,2,Lake and Peninsula,164,59.993506,-154.4878762
1420631,Mount Jette,Summit,AK,2,Yakutat,282,59.994112,-139.054093
1414757,Skee Glacier,Glacier,AK,2,Kenai Peninsula,122,59.9944472,-149.7053417
1420166,Atrevida Glacier,Glacier,AK,2,Yakutat,282,59.9945709,-139.7626537
1413663,North Twin,Summit,AK,2,Kenai Peninsula,122,59.9946316,-153.0745986
1413896,Saddle Mountain,Summit,AK,2,Kenai Peninsula,122,59.9953433,-152.7574724
1404668,Kiklukh River,Stream,AK,2,Valdez-Cordova (CA),261,59.9955556,-143.8427778
1895079,Kayak (historical),Populated Place,AK,2,Valdez-Cordova (CA),261,59.9958333,-144.3694444
1405082,Kuskokwak Channel,Channel,AK,2,Bethel (CA),50,59.9961111,-162.2275
1404810,Kiyakyaliksamiut,Locale,AK,2,Bethel (CA),50,59.9966667,-167.0447222
1424100,Osier Island,Island,AK,2,Yakutat,282,59.9966667,-139.4708333
1420092,Anchor Cove,Bay,AK,2,Kenai Peninsula,122,59.9975,-149.0922222
1410474,Swan River,Stream,AK,2,Dillingham (CA),70,59.9977778,-156.2169444
1400930,Dahloongamiut Lagoon,Lake,AK,2,Bethel (CA),50,59.9980556,-167.0863889
1415176,Talus Bay,Bay,AK,2,Kenai Peninsula,122,59.9986111,-149.1991667
1415545,Variegated Glacier,Glacier,AK,2,Yakutat,282,59.9987948,-139.1678022
1420769,Caines Head State Recreation Area,Park,AK,2,Kenai Peninsula,122,59.9988889,-149.4063889
1413991,Silver Salmon Lakes,Lake,AK,2,Kenai Peninsula,122,59.9994543,-152.6776167
1893752,Bahia de Burgos,Bay,AK,2,Valdez-Cordova (CA),261,60,-144
1897085,Tuntut Mountains,Range,AK,2,Bethel (CA),50,60,-160
1422191,Goat Harbor,Bay,AK,2,Valdez-Cordova (CA),261,60.0002778,-148.4844444
1397715,Arsenic Creek,Stream,AK,2,Bethel (CA),50,60.0005556,-160.1491667
1420284,Beach River,Stream,AK,2,Valdez-Cordova (CA),261,60.0008333,-147.3833333
1424541,Porcupine Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0012232,-149.2617497
1404036,Jack Rabbit Hills,Range,AK,2,Dillingham (CA),70,60.0013889,-156.2633333
1896873,Tachyhuimiut,Locale,AK,2,Bethel (CA),50,60.0019444,-167.0819444
2704846,Thumb Cove State Marine Park,Park,AK,2,Kenai Peninsula,122,60.0025,-149.3027778
1414962,Squirrel Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0027778,-148.1466667
1423272,Lemesurier Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0030556,-144.2008333
1401254,Dixie Creek,Stream,AK,2,Dillingham (CA),70,60.0036111,-156.4205556
1409297,Shadow Bay,Bay,AK,2,Dillingham (CA),70,60.0036111,-159.1755556
1423238,Latouche Island,Island,AK,2,Valdez-Cordova (CA),261,60.0036111,-147.9375
1797401,Big Johnstone Lake,Lake,AK,2,Kenai Peninsula,122,60.0037531,-148.771452
1414214,Umbrella Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0044315,-153.1491805
1413846,Red Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0051539,-152.9523161
1400999,Davis Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0052778,-141.8811111
1399199,Blossom Island,Summit,AK,2,Yakutat,282,60.0053027,-140.1191837
1403798,Independence Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0061111,-141.4186111
1424660,Procession Rocks,Bar,AK,2,Valdez-Cordova (CA),261,60.0061111,-148.2855556
1404654,Kikalrodik Hill,Summit,AK,2,Bethel (CA),50,60.0066667,-166.8494444
1415308,Thumb Cove,Bay,AK,2,Kenai Peninsula,122,60.0066667,-149.3047222
1866916,Jaybird Lake,Lake,AK,2,Valdez-Cordova (CA),261,60.0075,-147.9666667
1404927,Konarut Mountain,Summit,AK,2,Dillingham (CA),70,60.0080556,-159.2866667
1412889,Day Harbor,Bay,AK,2,Kenai Peninsula,122,60.0083333,-149.1330556
1894468,Garden Island,Island,AK,2,Valdez-Cordova (CA),261,60.0083333,-146.0333333
1415801,Wingham Island,Island,AK,2,Valdez-Cordova (CA),261,60.0086111,-144.3777778
1404202,Johnston Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0091667,-141.9122222
1412429,Izmaylov Island,Island,AK,2,Valdez-Cordova (CA),261,60.0097222,-147.9875
1404913,Kolekfikpuk Lake,Lake,AK,2,Bethel (CA),50,60.0106356,-163.0711305
1424819,Reynolds Peak,Summit,AK,2,Valdez-Cordova (CA),261,60.0111111,-147.8841667
1404717,Kinak Bay,Bay,AK,2,Bethel (CA),50,60.0119444,-164.2952778
1893773,Lake Caetani,Lake,AK,2,Valdez-Cordova (CA),261,60.0125,-141.1833333
1406713,Munday Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0133333,-141.9419444
1423298,Likes Creek,Stream,AK,2,Kenai Peninsula,122,60.0136111,-149.2969444
1896488,Punta de San Ramon,Cape,AK,2,Valdez-Cordova (CA),261,60.0166667,-144.2333333
1412552,August Hill,Summit,AK,2,Kenai Peninsula,122,60.0170259,-152.6678079
1412796,Clam Creek,Stream,AK,2,Kenai Peninsula,122,60.0172222,-151.6477778
1414938,Spoon Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0176823,-149.2527267
1413240,Johnson River,Bay,AK,2,Kenai Peninsula,122,60.0180065,-152.6073042
1422448,Harding Icefield,Glacier,AK,2,Kenai Peninsula,122,60.0180556,-149.9861111
1420649,Bowen Anchorage,Bay,AK,2,Kenai Peninsula,122,60.0186111,-149.0677778
1417879,Ninilchik Airport,Airport,AK,2,Kenai Peninsula,122,60.0186654,-151.5843862
1423761,Montague Strait,Channel,AK,2,Valdez-Cordova (CA),261,60.0188889,-147.7713889
1422656,Horseshoe Bay (historical),Populated Place,AK,2,Valdez-Cordova (CA),261,60.0191667,-147.9391667
1405415,Little Cape Corwin,Cape,AK,2,Bethel (CA),50,60.0194444,-165.6322222
1404714,Kinak (historical),Populated Place,AK,2,Bethel (CA),50,60.0205556,-164.0569444
1420168,Auk Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0213889,-148.4136111
1423239,Latouche Passage,Channel,AK,2,Valdez-Cordova (CA),261,60.0222222,-147.9791667
1408281,Poul Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0225,-141.9983333
1402942,Great Ridge,Ridge,AK,2,Bethel (CA),50,60.0227778,-160.8802778
1422655,Horseshoe Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0230556,-147.9386111
1411507,Umbrella Reef,Bar,AK,2,Valdez-Cordova (CA),261,60.0241667,-142.05
1405254,Lawrence Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.025,-142.0488889
1399043,Binalik Crater,Crater,AK,2,Bethel (CA),50,60.0261111,-166.1986111
1404634,Kichyatt Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0263889,-141.3636111
1420075,Aluklik Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0266667,-148.1238889
1414835,Snowy Lake,Lake,AK,2,Valdez-Cordova (CA),261,60.0267271,-147.8901745
1424559,Port Bainbridge,Bay,AK,2,Valdez-Cordova (CA),261,60.0269444,-148.3547222
1420679,Broon Buttes,Summit,AK,2,Valdez-Cordova (CA),261,60.0272222,-147.9130556
1414163,Triangle Peak,Summit,AK,2,Kenai Peninsula,122,60.0272396,-152.7531918
1397979,Ahkiwiksnuk Lake,Lake,AK,2,Bethel (CA),50,60.0274147,-166.1930865
1409448,Shokum Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0275,-142.0980556
1397850,Rainy Creek,Stream,AK,2,Bethel (CA),50,60.0280556,-160.2055556
1406825,Nanwaksjiak Crater,Crater,AK,2,Bethel (CA),50,60.0283333,-166.0811111
1408731,Mount Roberts,Summit,AK,2,Bethel (CA),50,60.0286111,-166.2605556
1424665,Prospect Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0291327,-149.255913
1410661,Tashalich River,Stream,AK,2,Valdez-Cordova (CA),261,60.03,-143.665
1411436,Twin Mountain,Summit,AK,2,Bethel (CA),50,60.03,-165.715
1407444,Okalee Spit,Bar,AK,2,Valdez-Cordova (CA),261,60.0302778,-144.1230556
1401672,Eek Mountains,Range,AK,2,Bethel (CA),50,60.0305556,-160.3938889
1424457,Point Pyke,Cape,AK,2,Valdez-Cordova (CA),261,60.0305556,-148.3133333
1416726,Derby Cove,Bay,AK,2,Kenai Peninsula,122,60.0311111,-149.4397222
2632210,Horseshoe Bay State Marine Park,Park,AK,2,Valdez-Cordova (CA),261,60.0311111,-147.9427778
1403422,Hoknede Mountain,Summit,AK,2,Lake and Peninsula,164,60.0312352,-154.8961842
2075132,Resolute Cove,Bay,AK,2,Kenai Peninsula,122,60.0313889,-149.0447222
1413180,Iliamna Volcano,Summit,AK,2,Kenai Peninsula,122,60.0317271,-153.0911662
1400832,Crooked Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0319444,-142.1272222
1404929,Koneruk Creek,Stream,AK,2,Dillingham (CA),70,60.0322222,-158.3494444
1420866,Cape Ninilchik,Cape,AK,2,Kenai Peninsula,122,60.0327778,-151.7005556
1399198,Blossom Glacier,Glacier,AK,2,Yakutat,282,60.0331231,-140.0780356
1877259,Tazimina Lakes,Lake,AK,2,Lake and Peninsula,164,60.0333333,-154.3333333
1877336,Yakataga River,Stream,AK,2,Valdez-Cordova (CA),261,60.0333333,-142.45
1895305,Kwinlatah Slough,Stream,AK,2,Valdez-Cordova (CA),261,60.0333333,-144
1896683,Skilak (historical),Populated Place,AK,2,Kenai Peninsula,122,60.0333333,-150.2
1412892,Deep Creek,Stream,AK,2,Kenai Peninsula,122,60.0336111,-151.6969444
1410954,Tikchik Mountain,Summit,AK,2,Dillingham (CA),70,60.0338889,-158.2363889
1422495,Lake Hayden,Lake,AK,2,Valdez-Cordova (CA),261,60.0340272,-147.9049215
1423199,Kwinlatch Slough,Gut,AK,2,Valdez-Cordova (CA),261,60.0341667,-144.0111111
1413961,Sheep Lake,Lake,AK,2,Kenai Peninsula,122,60.0352323,-150.3710339
1414172,Truuli Creek,Stream,AK,2,Kenai Peninsula,122,60.0355556,-150.5611111
1894340,Abra de Ferrer Maldonado,Gut,AK,2,Yakutat,282,60.0365912,-139.5448018
1417213,Hayden Lake Dam,Dam,AK,2,Valdez-Cordova (CA),261,60.0366667,-147.4083333
1417214,Lake Hayden,Reservoir,AK,2,Valdez-Cordova (CA),261,60.0366667,-147.4083333
1415127,Swanson Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0369444,-148.2497222
1424691,Lake Putnam,Lake,AK,2,Valdez-Cordova (CA),261,60.0369444,-147.8977778
1403848,Ingri Butte,Summit,AK,2,Bethel (CA),50,60.0372222,-167.1872222
1420326,Mount Beatson,Summit,AK,2,Valdez-Cordova (CA),261,60.0375,-147.8777778
1403254,Hayden Glacier,Glacier,AK,2,Yakutat,282,60.0386111,-140.0252778
1412868,Crystal Creek,Stream,AK,2,Kenai Peninsula,122,60.0388889,-150.6713889
1415782,Wilson River,Stream,AK,2,Valdez-Cordova (CA),261,60.0388889,-147.9102778
1415778,Wilson Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0394444,-147.9141667
1414282,Windy Lake,Lake,AK,2,Kenai Peninsula,122,60.0394893,-150.8143717
1421813,Excelsior Lake,Lake,AK,2,Kenai Peninsula,122,60.0396204,-148.6942291
1421017,Chicken Island,Island,AK,2,Valdez-Cordova (CA),261,60.0397222,-147.9327778
1398760,Beare Glacier,Glacier,AK,2,Yakutat,282,60.0399039,-141.6973537
1413178,Iliamna Point,Cape,AK,2,Kenai Peninsula,122,60.0401,-152.5854
1421942,Fish Lake,Lake,AK,2,Valdez-Cordova (CA),261,60.0401015,-147.8979121
1896183,Phoenix (historical),Locale,AK,2,Valdez-Cordova (CA),261,60.0405349,-147.9110623
1409194,Seal River,Stream,AK,2,Valdez-Cordova (CA),261,60.0408333,-143.5111111
1402023,Felton Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0411111,-142.1833333
1405083,Kuskokwak Creek,Stream,AK,2,Bethel (CA),50,60.0419444,-162.2113889
1412899,Devils Bay,Bay,AK,2,Kenai Peninsula,122,60.0422222,-150.6783333
1407204,North Fork Swan River,Stream,AK,2,Dillingham (CA),70,60.0425,-156.1730556
1412803,Clear Creek,Stream,AK,2,Kenai Peninsula,122,60.0425,-150.6477778
1893372,Arctic Lake,Lake,AK,2,Kenai Peninsula,122,60.0425034,-150.4691264
2721747,Alaska State Troopers Ninilchik,Building,AK,2,Kenai Peninsula,122,60.0426888,-151.6676871
2642938,Ninilchik Emergency Services,Building,AK,2,Kenai Peninsula,122,60.0430169,-151.6681907
1424243,Phoenix (historical),Populated Place,AK,2,Valdez-Cordova (CA),261,60.0430556,-147.9108333
2700465,Ninilchik Traditional Council Ninilchik Community Clinic,Hospital,AK,2,Kenai Peninsula,122,60.0436162,-151.6661632
2721628,Ninilchik Post Office,Post Office,AK,2,Kenai Peninsula,122,60.0442376,-151.6663444
1411581,Upper Tazimina Lake,Lake,AK,2,Lake and Peninsula,164,60.0442589,-154.1323045
1423460,Lucia Glacier,Glacier,AK,2,Yakutat,282,60.0450622,-139.8980558
1409749,Sleitat Mountain,Summit,AK,2,Dillingham (CA),70,60.0452778,-157.0913889
1420085,Amerk Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0452778,-148.1369444
1424679,Puget Peak,Summit,AK,2,Kenai Peninsula,122,60.0452778,-148.5825
1411997,White River,Stream,AK,2,Valdez-Cordova (CA),261,60.0466667,-142.2230556
1422187,Glory Hole,Basin,AK,2,Valdez-Cordova (CA),261,60.0475,-147.8980556
1415368,Tonsina Creek,Stream,AK,2,Kenai Peninsula,122,60.0483333,-149.4380556
1417199,Aquaculture Dam,Dam,AK,2,Valdez-Cordova (CA),261,60.0483333,-148.0766667
1404843,Klutuspak Creek,Stream,AK,2,Dillingham (CA),70,60.0488889,-157.3616667
1420400,Bettles Island,Island,AK,2,Valdez-Cordova (CA),261,60.0488889,-147.9905556
1403838,Indooli Mountain,Summit,AK,2,Bethel (CA),50,60.0491667,-166.5763889
1420301,Bear Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0496439,-149.7654718
1420325,Beatson Mine,Mine,AK,2,Valdez-Cordova (CA),261,60.05,-147.8988889
2632209,San Juan Hatchery,Locale,AK,2,Valdez-Cordova (CA),261,60.05,-148.0666667
2752694,American Legion Cemetery,Cemetery,AK,2,Kenai Peninsula,122,60.0501733,-151.6639029
1402433,Fulton Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0502778,-142.2477778
2752731,Transfiguration of Our Lord Russian Orthodox Cemetery,Cemetery,AK,2,Kenai Peninsula,122,60.0503221,-151.6649405
1415369,Tonsina Point,Cape,AK,2,Kenai Peninsula,122,60.0505556,-149.4391667
1416567,San Juan Cannery (historical),Building,AK,2,Valdez-Cordova (CA),261,60.0505556,-148.0638889
1422135,Gibbon Peak,Summit,AK,2,Valdez-Cordova (CA),261,60.0505556,-147.8713889
1417200,San Juan Lake,Reservoir,AK,2,Valdez-Cordova (CA),261,60.0505585,-148.0789075
1424967,Port San Juan,Populated Place,AK,2,Valdez-Cordova (CA),261,60.0508333,-148.0675
1893541,Bear Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0511111,-142.4333333
1413634,Ninilchik,Populated Place,AK,2,Kenai Peninsula,122,60.0513889,-151.6688889
1423236,Latouche,Populated Place,AK,2,Valdez-Cordova (CA),261,60.0519444,-147.8988889
1424635,Powder Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0525,-147.9063889
1404657,Kikdooli Butte,Summit,AK,2,Bethel (CA),50,60.0527778,-166.7144444
1415128,Swanson Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0527778,-148.3033333
1407756,Papka (historical),Locale,AK,2,Bethel (CA),50,60.0533333,-162.5025
1424686,Purple Bluff,Cliff,AK,2,Valdez-Cordova (CA),261,60.0533333,-147.3475
1403138,Hamilton Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0536111,-142.2752778
1420495,Blackbird Mine,Mine,AK,2,Valdez-Cordova (CA),261,60.0544444,-147.8922222
1400173,Lake Chauekuktuli,Lake,AK,2,Dillingham (CA),70,60.0545306,-158.8742048
1414167,Trophy Lake,Lake,AK,2,Kenai Peninsula,122,60.0552738,-151.0808765
1400174,Mount Chaufchivak,Summit,AK,2,Dillingham (CA),70,60.0552778,-158.5441667
1404303,Kageet Point,Cape,AK,2,Valdez-Cordova (CA),261,60.0552778,-141.3186111
1421806,Evans Island,Island,AK,2,Valdez-Cordova (CA),261,60.0552778,-148.0886111
1407439,Oil Creek,Stream,AK,2,Valdez-Cordova (CA),261,60.0563889,-142.3025
1414357,Okalee River,Stream,AK,2,Valdez-Cordova (CA),261,60.0563889,-144.0861111
1413417,Lateral Glacier,Glacier,AK,2,Kenai Peninsula,122,60.0568451,-153.0081444
1422162,Girwood (historical),Populated Place,AK,2,Valdez-Cordova (CA),261,60.0569444,-147.8930556
1413636,Ninilchik River,Stream,AK,2,Kenai Peninsula,122,60.0575,-151.66
1424555,Port Ashton,Populated Place,AK,2,Valdez-Cordova (CA),261,60.0575,-148.0522222
1894601,Green Lake,Lake,AK,2,Kenai Peninsula,122,60.0575825,-150.4968017
1410299,Suckling Hills,Range,AK,2,Valdez-Cordova (CA),261,60.0586111,-143.7827778
1414503,Sawmill Bay,Bay,AK,2,Valdez-Cordova (CA),261,60.0586111,-148.0116667
1400118,Chaix Hills,Ridge,AK,2,Yakutat,282,60.0596368,-141.1215222
1398134,Allen River,Stream,AK,2,Dillingham (CA),70,60.0605556,-158.6363889
1404833,Kluktak Creek,Stream,AK,2,Bethel (CA),50,60.0605556,-161.7411111
